company_id,year,pattern_label,description
47.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
47.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
47.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
47.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
47.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
47.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
47.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
48.0,2012.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
48.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
48.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
48.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
48.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
48.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
49.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
49.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
49.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
49.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
49.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
50.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
50.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
50.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
51.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
51.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
51.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
51.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
52.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
52.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
52.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
52.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
52.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
53.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
53.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
53.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
53.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
53.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
53.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
54.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
54.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
55.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
55.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
55.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
55.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
56.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
56.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
56.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
56.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
56.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
57.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
58.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
58.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
58.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
59.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
59.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
59.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2017.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
59.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
59.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
59.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
59.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
60.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
60.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
60.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
60.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
61.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
61.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
61.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
62.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
62.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
62.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
62.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
63.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
63.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
63.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
63.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
63.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
63.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
64.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
64.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
64.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
64.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
64.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
65.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2012.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
65.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
65.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
65.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
65.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
65.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2012.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
66.0,2013.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
66.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
66.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2020.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
66.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
66.0,2022.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
66.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
66.0,2024.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
67.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2012.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
67.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2014.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
67.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
67.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
67.0,2023.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
67.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2015.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
68.0,2016.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
68.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2018.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2019.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
68.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2021.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
68.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
68.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2011.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
69.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2013.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2014.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2015.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2016.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2017.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2018.0,AGGRESSIVE_EXPANSION,Reinvesting >60% CFO into CapEx
69.0,2019.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2020.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2021.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2022.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2023.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
69.0,2024.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
70.0,2011.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
70.0,2012.0,BALANCED_GROWTH,Reinvesting CFO while reducing debt/paying dividend
